lamp_num,generator_name,ranker,method,setting,n,det_eu_norm,mean_eu_norm,delta_eu,mean_ild_norm,p,stars
5,flanT5Base,contriever,mmr,mmr_l0.9,759,0.550489137884847,0.5593728092861284,0.008883671401281434,0.9480725388037126,0.6346133842853566,
5,flanT5Base,contriever,mmr,mmr_l0.95,759,0.550489137884847,0.5587722838235962,0.008283145938749237,0.944749419678604,0.6549919632421632,
5,flanT5Base,contriever,pl,pl_a1,759,0.550489137884847,0.5217716752876511,-0.028717462597195875,0.9914360231348815,0.09601072338622398,
5,flanT5Base,contriever,pl,pl_a2,759,0.550489137884847,0.5251934902389673,-0.02529564764587966,0.986526298751063,0.13637194898715263,
5,flanT5Base,contriever,pl,pl_a4,759,0.550489137884847,0.5467999969377197,-0.003689140947127245,0.9513344105723951,0.8302906020011229,
5,flanT5Base,contriever,pl,pl_a8,759,0.550489137884847,0.5523055841006862,0.001816446215839207,0.9412339151090277,0.9210363061613404,
5,flanT5Small,bm25,mmr,mmr_l0.3,100,0.4578611318875436,0.49915827964671494,0.041297147759171315,0.9864002819380194,0.2777301004834077,
5,flanT5Small,bm25,mmr,mmr_l0.45,826,0.4578611318875436,0.46630275778310565,0.008441625895562022,0.9744226639577536,0.6323113476631493,
5,flanT5Small,bm25,mmr,mmr_l0.55,826,0.4578611318875436,0.4665585937231752,0.008697461835631581,0.9679605662104477,0.6220939944341685,
5,flanT5Small,bm25,mmr,mmr_l0.7,100,0.4578611318875436,0.5235261693667844,0.0656650374792408,0.9586639540103254,0.07320405553426816,
5,flanT5Small,bm25,mmr,mmr_l0.85,826,0.4578611318875436,0.4556280776048398,-0.002233054282703817,0.9550615093613805,0.8995064983131785,
5,flanT5Small,bm25,mmr,mmr_l0.9,826,0.4578611318875436,0.4561674897030915,-0.0016936421844521155,0.9530054296860905,0.9239176003779743,
5,flanT5Small,bm25,mmr,mmr_l0.95,826,0.4578611318875436,0.45485482808342415,-0.003006303804119481,0.9507436388688281,0.8654861499376928,
5,flanT5Small,bm25,pl,pl_a1,826,0.4578611318875436,0.40620645098413843,-0.05165468090340519,0.9943700592673601,0.0009463585467055888,**
5,flanT5Small,bm25,pl,pl_a2,826,0.4578611318875436,0.41912987674839797,-0.03873125513914566,0.9905446333036076,0.012139096496517022,*
5,flanT5Small,bm25,pl,pl_a4,826,0.4578611318875436,0.4667365962341061,0.0088754643465625,0.9628280080205727,0.5824976320856377,
5,flanT5Small,bm25,pl,pl_a8,826,0.4578611318875436,0.4553298622137122,-0.0025312696738314377,0.9485201523626079,0.8833067212301391,
5,flanT5Small,contriever,mmr,mmr_l0.3,100,0.4648746890625483,0.46398527039354137,-0.0008894186690069361,0.9816015281451058,0.9819380586814728,
5,flanT5Small,contriever,mmr,mmr_l0.45,826,0.4648746890625483,0.44884915850711354,-0.016025530555434764,0.9721574020911302,0.364742022932116,
5,flanT5Small,contriever,mmr,mmr_l0.55,826,0.4648746890625483,0.4607098879257876,-0.00416480113676071,0.9667141276435581,0.8150334661025838,
5,flanT5Small,contriever,mmr,mmr_l0.7,100,0.4648746890625483,0.4875381248568413,0.022663435794292974,0.9589935113608523,0.5353052883275752,
5,flanT5Small,contriever,mmr,mmr_l0.85,826,0.4648746890625483,0.45309237008186193,-0.01178231898068638,0.9524969121127994,0.5029760809094349,
5,flanT5Small,contriever,mmr,mmr_l0.9,826,0.4648746890625483,0.460205648251548,-0.00466904081100028,0.9499210990223218,0.7910946883176544,
5,flanT5Small,contriever,mmr,mmr_l0.95,826,0.4648746890625483,0.4681164017404479,0.0032417126778995775,0.9473608199710069,0.8543257779971295,
5,flanT5Small,contriever,pl,pl_a1,826,0.4648746890625483,0.4012295657376638,-0.06364512332488453,0.9940237165354945,4.293009393938993e-05,**
5,flanT5Small,contriever,pl,pl_a2,826,0.4648746890625483,0.4124452911365534,-0.05242939792599488,0.988935633903398,0.0006028086634810405,**
5,flanT5Small,contriever,pl,pl_a4,826,0.4648746890625483,0.46012278972451637,-0.00475189933803194,0.9537851473027193,0.7675204356142147,
5,flanT5Small,contriever,pl,pl_a8,826,0.4648746890625483,0.4625534327076892,-0.0023212563548590803,0.944088518875822,0.8938359920597094,
6,flanT5Base,bm25,mmr,mmr_l0.3,783,0.4730873676410714,0.46375173372537515,-0.009335633915696251,0.9795545148395032,0.627409496459854,
6,flanT5Base,bm25,mmr,mmr_l0.45,783,0.4730873676410714,0.4639169333414608,-0.00917043429961062,0.9023785924910754,0.6321652591065898,
6,flanT5Base,bm25,mmr,mmr_l0.55,783,0.4730873676410714,0.46747418073132535,-0.0056131869097460485,0.8574056321455948,0.7690736927053892,
6,flanT5Base,bm25,mmr,mmr_l0.7,783,0.4730873676410714,0.469700933694696,-0.003386433946375389,0.8130294549515625,0.8592143549153403,
6,flanT5Base,bm25,mmr,mmr_l0.85,783,0.4730873676410714,0.46946665207736316,-0.0036207155637082433,0.7860675042354918,0.8501522308801912,
6,flanT5Base,bm25,mmr,mmr_l0.9,783,0.4730873676410714,0.46944447280258333,-0.0036428948384880644,0.7803527082511739,0.8500172506426525,
6,flanT5Base,bm25,mmr,mmr_l0.95,783,0.4730873676410714,0.4717041821184253,-0.001383185522646102,0.7728976678515158,0.9426448439662138,
6,flanT5Base,bm25,pl,pl_a1,783,0.4730873676410714,0.3954503228807658,-0.07763704476030558,0.8919507226273741,6.560676215786905e-06,**
6,flanT5Base,bm25,pl,pl_a2,783,0.4730873676410714,0.4105242817586211,-0.0625630858824503,0.8672786899176583,0.0002492582439558544,**
6,flanT5Base,bm25,pl,pl_a4,783,0.4730873676410714,0.4515896010548404,-0.021497766586230982,0.7900757462618639,0.2269585654871367,
6,flanT5Base,bm25,pl,pl_a8,783,0.4730873676410714,0.4669372165896865,-0.006150151051384889,0.7678273253128652,0.7436895765137681,
6,flanT5Base,contriever,mmr,mmr_l0.3,783,0.44397538302630707,0.4238935184069897,-0.02008186461931738,0.9744389375777297,0.2934555743572731,
6,flanT5Base,contriever,mmr,mmr_l0.45,783,0.44397538302630707,0.43742734387958165,-0.006548039146725415,0.9202218985253982,0.7307886547525085,
6,flanT5Base,contriever,mmr,mmr_l0.55,783,0.44397538302630707,0.4483006009164254,0.004325217890118305,0.8809456293010722,0.8210671026597849,
6,flanT5Base,contriever,mmr,mmr_l0.7,783,0.44397538302630707,0.43365324784413606,-0.01032213518217101,0.8338041279194528,0.5897070064120846,
6,flanT5Base,contriever,mmr,mmr_l0.85,783,0.44397538302630707,0.44116852085741737,-0.002806862168889701,0.7998908797889309,0.8837086983300214,
6,flanT5Base,contriever,mmr,mmr_l0.9,783,0.44397538302630707,0.43611614517642594,-0.007859237849881129,0.7916074610044093,0.6830887535837671,
6,flanT5Base,contriever,mmr,mmr_l0.95,783,0.44397538302630707,0.4478290194355625,0.0038536364092554565,0.7820009237569868,0.8412249621511114,
6,flanT5Base,contriever,pl,pl_a1,783,0.44397538302630707,0.39378360204256024,-0.050191780983746825,0.8927329039283306,0.003236469207026138,**
6,flanT5Base,contriever,pl,pl_a2,783,0.44397538302630707,0.40398545431900157,-0.0399899287073055,0.8646649009163125,0.018161377322809907,*
6,flanT5Base,contriever,pl,pl_a4,783,0.44397538302630707,0.4386004341672827,-0.005374948859024342,0.7869470236910264,0.7622691734408968,
6,flanT5Base,contriever,pl,pl_a8,783,0.44397538302630707,0.44371467325779324,-0.00026070976851383376,0.7744586994369224,0.9890291889119599,
6,flanT5Small,bm25,mmr,mmr_l0.3,100,0.4419841535094201,0.4095293776194044,-0.03245477589001572,0.9800153971241068,0.4152417851582318,
6,flanT5Small,bm25,mmr,mmr_l0.45,760,0.4419841535094201,0.420140527897288,-0.0218436256121321,0.9338461393454406,0.2717944825752996,
6,flanT5Small,bm25,mmr,mmr_l0.55,760,0.4419841535094201,0.4325382507303942,-0.009445902779025905,0.888845791639889,0.6346261785694285,
6,flanT5Small,bm25,mmr,mmr_l0.7,100,0.4419841535094201,0.4618076774397657,0.019823523930345588,0.7923209371786106,0.6297853497426253,
6,flanT5Small,bm25,mmr,mmr_l0.85,760,0.4419841535094201,0.44387638139046826,0.0018922278810481474,0.810563306687788,0.9245761917399241,
6,flanT5Small,bm25,mmr,mmr_l0.9,760,0.4419841535094201,0.44567560517913224,0.0036914516697121313,0.80394502929358,0.8535838220862589,
6,flanT5Small,bm25,mmr,mmr_l0.95,760,0.4419841535094201,0.4409866772845217,-0.0009974762248984304,0.7954120127785678,0.960234244301394,
6,flanT5Small,bm25,pl,pl_a1,760,0.4419841535094201,0.3693537340599019,-0.0726304194495182,0.925319862400654,3.879791313080107e-05,**
6,flanT5Small,bm25,pl,pl_a2,760,0.4419841535094201,0.38731185376659844,-0.05467229974282167,0.8972378908645142,0.0018634782604691736,**
6,flanT5Small,bm25,pl,pl_a4,760,0.4419841535094201,0.434781378769622,-0.0072027747397981345,0.8154465970109768,0.6971183508417059,
6,flanT5Small,bm25,pl,pl_a8,760,0.4419841535094201,0.4397511923170954,-0.0022329611923246895,0.790999324585705,0.9088058648484898,
6,flanT5Small,contriever,mmr,mmr_l0.3,100,0.4236239482375545,0.3667661909090463,-0.05685775732850823,0.9761369849442364,0.1445058160801754,
6,flanT5Small,contriever,mmr,mmr_l0.45,760,0.4236239482375545,0.44114191571123634,0.01751796747368184,0.9559382141657815,0.3740386351262124,
6,flanT5Small,contriever,mmr,mmr_l0.55,760,0.4236239482375545,0.4416662237396999,0.018042275502145377,0.9135657442314481,0.3613809692638263,
6,flanT5Small,contriever,mmr,mmr_l0.7,100,0.4236239482375545,0.37712550829882446,-0.04649843993873004,0.8514069297847088,0.2403345673627349,
6,flanT5Small,contriever,mmr,mmr_l0.85,760,0.4236239482375545,0.43179025542564287,0.008166307188088362,0.8234739885581978,0.6767206205563321,
6,flanT5Small,contriever,mmr,mmr_l0.9,760,0.4236239482375545,0.4314286764865134,0.007804728248958892,0.8146582152891367,0.6897528259342721,
6,flanT5Small,contriever,mmr,mmr_l0.95,760,0.4236239482375545,0.4219919771000345,-0.0016319711375200052,0.8052658276518669,0.9331158342870552,
6,flanT5Small,contriever,pl,pl_a1,760,0.4236239482375545,0.37110812859295583,-0.05251581964459867,0.925278225244343,0.0023187990021767586,**
6,flanT5Small,contriever,pl,pl_a2,760,0.4236239482375545,0.38365980363037067,-0.03996414460718384,0.8936619631017636,0.020587453560835415,*
6,flanT5Small,contriever,pl,pl_a4,760,0.4236239482375545,0.42062903180096767,-0.0029949164365868364,0.8103636294902604,0.8681583986963072,
6,flanT5Small,contriever,pl,pl_a8,760,0.4236239482375545,0.42409233073167146,0.000468382494116959,0.7965908836063516,0.980526936520931,
7,flanT5Base,bm25,mmr,mmr_l0.3,211,0.674823563509576,0.6405311300785587,-0.03429243343101729,0.9859128702540665,0.28622153334810824,
7,flanT5Base,bm25,mmr,mmr_l0.45,211,0.674823563509576,0.6502076487578824,-0.024615914751693557,0.9828935893143202,0.44224527487682647,
7,flanT5Base,bm25,mmr,mmr_l0.55,211,0.674823563509576,0.6643092711817385,-0.010514292327837405,0.9770209750058716,0.7412114515147812,
7,flanT5Base,bm25,mmr,mmr_l0.7,211,0.674823563509576,0.6744064813156911,-0.00041708219388481016,0.9606328979653325,0.9894916167254432,
7,flanT5Base,bm25,mmr,mmr_l0.85,211,0.674823563509576,0.6643717394670312,-0.010451824042544744,0.9560966373610075,0.7433839865879854,
7,flanT5Base,bm25,mmr,mmr_l0.9,211,0.674823563509576,0.6704654892137025,-0.004358074295873426,0.9540113680386332,0.8913770547470059,
7,flanT5Base,bm25,mmr,mmr_l0.95,211,0.674823563509576,0.6694440095360127,-0.005379553973563267,0.9534698426294497,0.8664890949878371,
7,flanT5Base,bm25,pl,pl_a1,211,0.674823563509576,0.6579052662105217,-0.016918297299054252,0.9746350475746566,0.5381846171373854,
7,flanT5Base,bm25,pl,pl_a2,211,0.674823563509576,0.6612504707029452,-0.013573092806630771,0.9667903685494001,0.6249300380610985,
7,flanT5Base,bm25,pl,pl_a4,211,0.674823563509576,0.6609020522006254,-0.013921511308950585,0.9533395427870778,0.6433873573759707,
7,flanT5Base,bm25,pl,pl_a8,211,0.674823563509576,0.6687239536657079,-0.006099609843868037,0.951687120228251,0.8440888276591014,
7,flanT5Base,contriever,mmr,mmr_l0.3,211,0.6452222078325859,0.649499426465734,0.004277218633148117,0.9898004689567983,0.8899637854485913,
7,flanT5Base,contriever,mmr,mmr_l0.45,211,0.6452222078325859,0.6391658504022032,-0.006056357430382686,0.980492288146102,0.8443247424341875,
7,flanT5Base,contriever,mmr,mmr_l0.55,211,0.6452222078325859,0.6365216889666857,-0.008700518865900175,0.9660806000227822,0.7784267539370716,
7,flanT5Base,contriever,mmr,mmr_l0.7,211,0.6452222078325859,0.6377209711741549,-0.007501236658430943,0.9566878773139421,0.8081877641944565,
7,flanT5Base,contriever,mmr,mmr_l0.85,211,0.6452222078325859,0.6433890447235415,-0.0018331631090443556,0.9509400598285047,0.9523511961428581,
7,flanT5Base,contriever,mmr,mmr_l0.9,211,0.6452222078325859,0.6456132460493177,0.0003910382167318094,0.9501233347665119,0.9898636120697044,
7,flanT5Base,contriever,mmr,mmr_l0.95,211,0.6452222078325859,0.6498163333132512,0.00459412548066529,0.9485712437625918,0.8804686075697971,
7,flanT5Base,contriever,pl,pl_a1,211,0.6452222078325859,0.6536703824338402,0.008448174601254355,0.9722138917878749,0.7553435607243444,
7,flanT5Base,contriever,pl,pl_a2,211,0.6452222078325859,0.6455371922196643,0.000314984387078443,0.9623051062100475,0.9907177601901491,
7,flanT5Base,contriever,pl,pl_a4,211,0.6452222078325859,0.6526157523853365,0.007393544552750653,0.9495839447244396,0.7981503689613514,
7,flanT5Base,contriever,pl,pl_a8,211,0.6452222078325859,0.6460691137159844,0.0008469058833985299,0.9483188652823261,0.9776944030301944,
7,flanT5Small,bm25,mmr,mmr_l0.3,100,0.5353459166422336,0.5143683880930903,-0.020977528549143365,0.9864726702154418,0.574275609825817,
7,flanT5Small,bm25,mmr,mmr_l0.45,365,0.5353459166422336,0.5095431568887293,-0.025802759753504323,0.9855480718113255,0.29178320257360685,
7,flanT5Small,bm25,mmr,mmr_l0.55,365,0.5353459166422336,0.5161078866298243,-0.019238030012409313,0.9799857947682781,0.43230796884313955,
7,flanT5Small,bm25,mmr,mmr_l0.7,100,0.5353459166422336,0.5258180922157681,-0.009527824426465492,0.9773427149114299,0.8021159866837254,
7,flanT5Small,bm25,mmr,mmr_l0.85,365,0.5353459166422336,0.5253133093946606,-0.010032607247573044,0.9672654267204104,0.6845755165547743,
7,flanT5Small,bm25,mmr,mmr_l0.9,365,0.5353459166422336,0.5259538496366901,-0.009392067005543514,0.9660418605784653,0.7039399338323571,
7,flanT5Small,bm25,mmr,mmr_l0.95,365,0.5353459166422336,0.5250862840052751,-0.010259632636958504,0.9652085719972854,0.6782215711267695,
7,flanT5Small,bm25,pl,pl_a1,365,0.5353459166422336,0.5314903276594751,-0.0038555889827585066,0.9827508181075673,0.851759107706415,
7,flanT5Small,bm25,pl,pl_a2,365,0.5353459166422336,0.5318851678768678,-0.0034607487653658398,0.9764498793250611,0.8687583535328531,
7,flanT5Small,bm25,pl,pl_a4,365,0.5353459166422336,0.5409744438943227,0.005628527252089066,0.966461208401429,0.8026695500960984,
7,flanT5Small,bm25,pl,pl_a8,365,0.5353459166422336,0.5386451154902416,0.0032991988480080003,0.9641383638914836,0.889965977771479,
7,flanT5Small,contriever,mmr,mmr_l0.3,100,0.5301350060660747,0.4847090150410217,-0.04542599102505296,0.9935183333259462,0.21118463129051912,
7,flanT5Small,contriever,mmr,mmr_l0.45,365,0.5301350060660747,0.5086292409060534,-0.02150576516002123,0.9864620480889523,0.36677679996922163,
7,flanT5Small,contriever,mmr,mmr_l0.55,365,0.5301350060660747,0.5186666046473453,-0.011468401418729401,0.9769986792298464,0.6303614323880175,
7,flanT5Small,contriever,mmr,mmr_l0.7,100,0.5301350060660747,0.5082578849856527,-0.021877121080421946,0.9784665381866603,0.5493113403963976,
7,flanT5Small,contriever,mmr,mmr_l0.85,365,0.5301350060660747,0.5223219047435956,-0.007813101322479032,0.9662985712717013,0.7428505101228464,
7,flanT5Small,contriever,mmr,mmr_l0.9,365,0.5301350060660747,0.527519341375823,-0.002615664690251651,0.964836735765456,0.9125131352237291,
7,flanT5Small,contriever,mmr,mmr_l0.95,365,0.5301350060660747,0.5280147367131939,-0.002120269352880788,0.9636597920908554,0.9291152581263702,
7,flanT5Small,contriever,pl,pl_a1,365,0.5301350060660747,0.5256077495277247,-0.004527256538349955,0.98168845114279,0.8224435533801517,
7,flanT5Small,contriever,pl,pl_a2,365,0.5301350060660747,0.5248064452817414,-0.005328560784333303,0.974711248057767,0.7923749427677339,
7,flanT5Small,contriever,pl,pl_a4,365,0.5301350060660747,0.5319964622163794,0.0018614561503047522,0.9645685319412804,0.9328874042786216,
7,flanT5Small,contriever,pl,pl_a8,365,0.5301350060660747,0.5293249147236202,-0.0008100913424544665,0.9632256667462393,0.9725077751068579,
